crash_record_id,crash_date_est_i,crash_date,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,lane_cnt,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location,year,month,day_of_week
a8947c37d379f5b80831fd7d977d8e47b5aec3ca9aee51022bacb3ba8652954b7ab1ce144e227a21098439d09e78e8c31f8864f653921bd64fc4f869457af133,,2025-02-25 15:00:00,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-02-26T09:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2601,N,CLYBOURN AVE,1931,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,3,2,41.9288373849,-87.67397132,POINT (-87.673971319994 41.928837384913),2025,2,Tuesday
4193feec6646b43163872e645ef4ec299453f06ef841031f57f42e6ae2f6f9aa0285e637d79bf8ac144ee410cc04d9154b17c6e50243d83b1aad9a39fd28c659,,2025-02-25 14:53:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-25T14:55:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,1055,W,NORTH AVE,1822,,,,,,,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,0.0,0.0,14,3,2,41.9106909574,-87.6554617013,POINT (-87.655461701315 41.910690957372),2025,2,Tuesday
9ec9c6757a33319a18097090aae14544844898d44b6e56c8e3c7bdc7d36376b9644b38037e7468b4574a2d13c53561ed89747b5ee4f45aaa340446d52e5018e5,,2025-02-25 14:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-25T15:05:00.000,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,5418,W,GALE ST,1623,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.970399125,-87.7638870619,POINT (-87.76388706185 41.970399125044),2025,2,Tuesday
3efdb6ee0d559218047607cdd434eba0b19c115752fde3590c18fd15300eaea6615503cf946f8589c2729196296c69a22b05f0e5d1b30fa41703e8ec9a4fb271,,2025-02-25 14:33:00,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,"OVER $1,500",2025-02-25T14:33:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3214,N,PULASKI RD,1731,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14,3,2,41.9395477985,-87.7273453512,POINT (-87.727345351161 41.939547798491),2025,2,Tuesday
b1d8dc484209709f9acc803682bea8cff120c189d1ffc4216485883d93f0ab066f9bc247b5393bbcd898eb3fd2e4c5cd3c67c649bddfc616b54ec80e9864f22f,,2025-02-25 14:30:00,25,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T16:32:00.000,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,600,W,ROOSEVELT RD,124,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.8673283915,-87.6422642382,POINT (-87.642264238244 41.867328391469),2025,2,Tuesday
b787cea59e68d458acb6cb909e7afb98dca6ed357cfd33415e826bc85855e424ab469f79ab417e9c8755d9f01c20afaf0a73c65c73cd6a6ee3f69b27a25c07c3,,2025-02-25 14:30:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-25T14:43:00.000,IMPROPER BACKING,NOT APPLICABLE,4817,N,MOBILE AVE,1622,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,3,2,41.9689634031,-87.785435494,POINT (-87.785435493981 41.968963403126),2025,2,Tuesday
bed28a3e02d29085a88915b81a2a843218e0f65980b8dc1d13047f090b4b693c7778e37bd1fd528f81b01037a76f53982e8d5ad2064e2e50d1e9a32d39038409,,2025-02-25 14:20:00,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T14:35:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2210,S,PULASKI RD,1013,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14,3,2,41.8511094161,-87.7248924981,POINT (-87.724892498143 41.851109416143),2025,2,Tuesday
207ec4757c134ddc3d918ada833a37422d07aebb16b07083cae71f46ccb7595c0c3e79f494772c4fcb7ec485e6738c74368a2a46c20340f1a98adb8757cac66c,,2025-02-25 14:15:00,35,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T16:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1345,N,PULASKI RD,2535,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14,3,2,41.9057938403,-87.7262511371,POINT (-87.726251137072 41.905793840339),2025,2,Tuesday
591a782ac1d23ce3eabea61b6c6aaff5dba2a59fef7cdd0c68bc5b388d50b12ba684c5c314dcb73a5914226e273f04ce466d31fd7bf82fd514dc9f9e905d5d57,,2025-02-25 14:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-02-25T14:50:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1400,N,LARAMIE AVE,2532,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.9059629058,-87.7560094017,POINT (-87.756009401721 41.905962905791),2025,2,Tuesday
ee2de1785ca20d9f8e1b3a6a90f74a408e87573e5b422f8b485765e2b12948ec1e170ed33a80c8b2f268abd18c42673cac3a122bbe069bd57f4ef510bf022a8a,,2025-02-25 14:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-25T14:50:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,759,W,79TH ST,621,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.7505338174,-87.6439792279,POINT (-87.643979227938 41.750533817426),2025,2,Tuesday
0b494937fa746e19230ea63a598fe52f0c5769c7890fbb39a8edc164d280b4a9df5364571a48f67b53205aa7971850e6c0032a960fb7a865a5ae373ccff62117,,2025-02-25 14:00:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",2025-02-25T15:45:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,5750,S,ARCHER AVE,814,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.7967521865,-87.7563961953,POINT (-87.756396195268 41.796752186483),2025,2,Tuesday
3c16fcff11fe92b0d98a937baf95c8d7b36c112a323e9c917ec46db99dfbd8666284e0ff3b8ec687ae76badaaba5a82a65d81829b8a5cd7ce51dbfc10e7498b7,,2025-02-25 14:00:00,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T14:30:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,259,E,ERIE ST,1834,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.8940853807,-87.62040431,POINT (-87.620404310022 41.894085380663),2025,2,Tuesday
c2a07060bebb6c7bf85fd5cb86e569dd4fd3de8d34c3a8555f113bd9011ff1cb2c500fd98852c507fd805cdd6c9ac8b5f00742a49a30b2b6693ed12eca3293e2,,2025-02-25 14:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-25T15:57:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,7748,S,KEDZIE AVE,835,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,3,2,41.752047398,-87.7026077842,POINT (-87.702607784184 41.752047398001),2025,2,Tuesday
e2e33911dff289a9c0e8bbf7b5eadba98420086727664c1dd3b652a66c457489a1f0b8f9a1a8b22100e1c14a236a34cb99d02974d92d37d55846c48d215d3954,,2025-02-25 14:00:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,,,"OVER $1,500",2025-02-25T14:05:00.000,EQUIPMENT - VEHICLE CONDITION,FAILING TO YIELD RIGHT-OF-WAY,1751,W,HASTINGS ST,1233,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14,3,2,41.8639997362,-87.6708765179,POINT (-87.670876517894 41.863999736214),2025,2,Tuesday
8c8767d76dd23c9a8388c2f11a245e17898759c0310a01ba3e8e528f79553abdb3e541e0ec6da2f1dd589284fe4c83373148f626f1cce1c441ffc3a315d3d171,,2025-02-25 13:50:00,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-25T13:50:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,3535,N,HARLEM AVE,1632,,,,,,,3,INCAPACITATING INJURY,3.0,0.0,2.0,1.0,0.0,1.0,0.0,13,3,2,41.9444986407,-87.8068308423,POINT (-87.806830842311 41.944498640668),2025,2,Tuesday
94c4b2cc55e4927fd1a0f3b771c106dc6e66cf9f63caf138637fd7048f18233ec4bb1e39075d76873ab85712a5beb7b8ab3586d60a13da872a41797efb6b1477,Y,2025-02-25 13:45:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,ALLEY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T13:59:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7910,S,RICHMOND ST,835,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,3,2,41.7494239783,-87.6964213703,POINT (-87.696421370285 41.74942397827),2025,2,Tuesday
4c2fd33d332e8829305c39996fb1089810c02d6cf9bbc4962e372ebb0f13bbed3a1af5b2883b6cd82b15f69fbe821a0a653b10d259ab607d2209ab6a35c05b3a,,2025-02-25 13:35:00,35,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"$501 - $1,500",2025-02-25T13:40:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3600,E,106TH ST,432,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,3,2,41.7028484587,-87.5364311487,POINT (-87.536431148655 41.702848458652),2025,2,Tuesday
136955a98d8050e1f921d4ddf58223eaf6a63358e5f490322e7c81e441f6fad1eea906aeac07161a4d4d06af5ff662dae0f650aa016f958d4dd4606fbaaf2e30,Y,2025-02-25 13:30:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,RAMP,,STRAIGHT ON GRADE,"SAND, MUD, DIRT",UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-02-25T14:02:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3252,W,31ST ST,1032,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,3,2,41.8372991408,-87.7069288393,POINT (-87.706928839342 41.837299140755),2025,2,Tuesday
710fe0a28924d5d05ce2e51f603bbe5cfbee1c2d6110e099971c9b7b00c71bbc108f346eb8504be02a0e191cb429a0a4dd36ef63637490520106154d2eefc176,,2025-02-25 13:30:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T13:31:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2902,N,NEENAH AVE,2511,N,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,3,2,41.9329295208,-87.7895677889,POINT (-87.789567788948 41.932929520754),2025,2,Tuesday
060adf2dd29bb93838e62e96378d6d938430934f9ad1d0c83feb88face6b2512f4f03f14a194e273ce2a9c8f46444f8f1600cd4780ad4c467927b5d266fc442d,,2025-02-25 13:25:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAWN,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-25T13:25:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,1456,W,ADDISON ST,1922,,,,,,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,0.0,13,3,2,41.9471415567,-87.6662983512,POINT (-87.666298351242 41.947141556725),2025,2,Tuesday
a4c20ddc2f2a3db398549eabca3f8a937214a76b6f7bfe5900d5be31c6ad162357af63ac51c1f986c5114c77801d1f7ce34a16d5c177176825d0b3e1b0ed8902,,2025-02-25 13:20:00,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,$500 OR LESS,2025-02-25T13:30:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3131,S,ST LOUIS AVE,1032,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,3,2,41.8363741124,-87.7119295393,POINT (-87.711929539346 41.836374112377),2025,2,Tuesday
0fd365da913dd8a2a8ba5cc0954e83fa3da93e47000c6348ea651a61ce3ae5cb6c7cb97357643eddaedeebdad97b11328e1cc735db46f0b0c2e552b1eddcef5a,,2025-02-25 13:15:00,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,OTHER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T13:35:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,8644,S,KEDZIE AVE,834,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,3,2,41.7356549967,-87.7021776741,POINT (-87.702177674107 41.73565499672),2025,2,Tuesday
5788d178db0e7f6553e6b82a7ac651d91171b9b5cf629ab8bdd5c9f2594a45e17434556f98f580584790ace977ee1a5f51a75487afc911f9cdaaaca2b6ad77ed,,2025-02-25 12:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",2025-02-25T14:00:00.000,IMPROPER BACKING,NOT APPLICABLE,6260,N,CLARK ST,2433,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.996127609,-87.6703581783,POINT (-87.670358178289 41.99612760904),2025,2,Tuesday
f0d719a823e2301c91c5077da52b70cf98116e1dee1849914338842b8ffb8b38231bce79db4d5af65521493d68216e9867411f54745c88351b61ae8d0c39502f,,2025-02-25 12:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-25T14:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1010,S,WOOD ST,1231,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.8688297276,-87.6715496961,POINT (-87.671549696073 41.868829727586),2025,2,Tuesday
f68b53fe19ad15693f0abf1e5746fd2e5bed4fdcbd3d25ff861f5f68e4f1d0df06c96b931a3143b415bd630af77ca755acd79c4c5c66ce3b1dadb45bc0ca7010,,2025-02-25 12:48:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T13:07:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5743,N,BROADWAY,2022,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,2,41.986677942,-87.6600137655,POINT (-87.660013765474 41.986677942004),2025,2,Tuesday
7bc3c6ab70655a5f1be7687b7272884cf6fd75e5377a40f3cdb5085c523751405adecdb2d73face249010663ed30ac9179592b4496dddff0777d014f8c91e659,,2025-02-25 12:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-25T13:33:00.000,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,6600,N,ASHLAND AVE,2432,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,3,2,42.001770985,-87.6706377184,POINT (-87.670637718367 42.001770984989),2025,2,Tuesday
f6d8f7d72cf2896bbda15c71a3d918972ce68a9d57a824028efe83a72ea48be233740b66e3b0cdbe085820010e2693247270622ded97475b3b307a02dc417582,,2025-02-25 12:41:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T18:30:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1460,N,HALSTED ST,1822,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,2,41.9081693201,-87.6483480201,POINT (-87.648348020104 41.908169320053),2025,2,Tuesday
52476107e40e7d83a9fff6314b6f15ca63ebb45b61c0546015055939441ebdb6258d5c42134c8aacb88704320f3efb5189b41be83439e7dc1ac59b57372293a4,,2025-02-25 12:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-25T12:45:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DISREGARDING OTHER TRAFFIC SIGNS,3930,S,WESTERN BLVD,921,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,2,41.8220691569,-87.6843773473,POINT (-87.684377347298 41.822069156854),2025,2,Tuesday
fc2689d2a69a9bcd46c5380275bca207ed4a82147fa2cac98dffe97219eee77c07de6e30b4f38831d2164491000b1388a79bddd74b41b00c47efcf02f26f8416,,2025-02-25 12:40:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,ALLEY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",2025-02-25T13:20:00.000,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,2840,W,ARTHUR AVE,2412,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.9994662779,-87.7013185338,POINT (-87.701318533836 41.999466277949),2025,2,Tuesday
37175ac3ecf578f8f4d62120e26a63a356498aedd984f098763fb803ff8b6dc1a5ca66b47895bdba03870b27ca88cc7658075864a80a26eef5de8ae4c581805e,,2025-02-25 12:35:00,25,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,2025-02-25T14:10:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,845,W,BARRY AVE,1933,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,2,41.9380331587,-87.65091835,POINT (-87.650918350011 41.938033158652),2025,2,Tuesday
a81ad1cd102b7e1ffe1442bb6ed531540caf109119aa4482d0697f51b337b5808ccb906a56e723cf37a422d311c1f7fe8f302248da440eca4d931c326029c055,,2025-02-25 12:35:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-02-25T13:02:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,43,E,11TH ST,123,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.8691630038,-87.6257840109,POINT (-87.625784010932 41.869163003813),2025,2,Tuesday
676a701e79d0237948722af5591f1d73ba9e3ab1605f396c5eac3a7a6b5f69fe28784009e3b7af68bed011d1de5b1a54a65ae5dd6a6f34414bf699fe199ee655,,2025-02-25 12:22:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-02-25T12:45:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,950,N,MICHIGAN AVE,1833,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.9003527721,-87.6243329189,POINT (-87.624332918928 41.900352772063),2025,2,Tuesday
81bb69865546dc9234824f3218e261e66f7b61345028c9f61a85224c6c3e7709b2ba965798f3c0f9a6d109b07a5a7141a230069af0e95474348f4dfae76c0242,,2025-02-25 12:20:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",2025-02-25T12:25:00.000,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,4301,S,PULASKI RD,821,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.8151070072,-87.7237118795,POINT (-87.723711879533 41.815107007217),2025,2,Tuesday
4add1ffb7b3859d762a28047048ed00ceb968f8c3e58e4cdbba1ca91591f5ff3a46c8ac28ef638f6d03a49c81b994c218bad41cf29062aee26ff7bafd59eaed8,,2025-02-25 12:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",2025-02-25T18:05:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,200,S,MICHIGAN AVE,113,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,3,2,41.8794893287,-87.6244981249,POINT (-87.624498124934 41.879489328698),2025,2,Tuesday
